event_type,level,trigger,description,file,line,recommendation,comment,status
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/parser.py:468,Schedule text sanitization failed: {e},src/muxi/services/scheduler/parser.py,468,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/parser.py:791,"LLM unavailable, using pattern fallback for schedule parsing",src/muxi/services/scheduler/parser.py,791,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/parser.py:802,Schedule text sanitization failed: {e},src/muxi/services/scheduler/parser.py,802,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/parser.py:993,Exclusion description sanitization failed: {e},src/muxi/services/scheduler/parser.py,993,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/parser.py:1256,Using ultimate fallback schedule (daily at 9 AM),src/muxi/services/scheduler/parser.py,1256,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/scheduler/parser.py:1316,Using generic exclusion rule for unrecognized description,src/muxi/services/scheduler/parser.py,1316,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.LLM_INITIALIZATION_FAILED,ERROR,src/muxi/services/memory/long_term.py:217,Failed to create LLM instance for embeddings: {e},src/muxi/services/memory/long_term.py,217,OK - No issues identified,,
ErrorEvents.LLM_INITIALIZATION_FAILED,WARNING,src/muxi/services/memory/working.py:217,Failed to create LLM instance for embeddings: {e},src/muxi/services/memory/working.py,217,OK - No issues identified,,
ErrorEvents.LLM_INITIALIZATION_FAILED,WARNING,src/muxi/services/scheduler/rewriter.py:79,Failed to initialize LLM for prompt rewriting,src/muxi/services/scheduler/rewriter.py,79,OK - No issues identified,,
ErrorEvents.MCP_SERVER_DISCONNECTION_FAILED,WARNING,src/muxi/formation/formation.py:2735,Failed to disconnect MCP servers: {mcp_error},src/muxi/formation/formation.py,2735,OK - No issues identified,,
ErrorEvents.MCP_SERVER_REGISTRATION_FAILED,ERROR,src/muxi/formation/formation.py:4431,Built-in MCP registration failed: {e},src/muxi/formation/formation.py,4431,OK - No issues identified,,
ErrorEvents.MCP_SERVER_REGISTRATION_FAILED,WARNING,src/muxi/formation/formation.py:4423,Built-in MCP registration timed out after {timeout} seconds,src/muxi/formation/formation.py,4423,OK - No issues identified,,
ErrorEvents.NETWORK_ERROR,ERROR,src/muxi/utils/run_formation.py:144,MCP connection error while loading formation: {e},src/muxi/utils/run_formation.py,144,OK - No issues identified,,
ErrorEvents.PROCESSING_ERROR,WARNING,src/muxi/formation/overlord/chat_orchestrator.py:618,Failed to extract content for storage: {str(e)},src/muxi/formation/overlord/chat_orchestrator.py,618,OK - No issues identified,,
ErrorEvents.RESOURCE_NOT_FOUND,ERROR,src/muxi/formation/overlord/overlord.py:9856,Failed to load SOP resource: {sop_id},src/muxi/formation/overlord/overlord.py,9856,OK - No issues identified,,
ErrorEvents.RESOURCE_NOT_FOUND,ERROR,src/muxi/utils/run_formation.py:102,Formation configuration not found: {e},src/muxi/utils/run_formation.py,102,OK - No issues identified,,
ErrorEvents.RESOURCE_NOT_FOUND,WARNING,src/muxi/formation/artifacts/processor.py:184,File does not exist: {file_path},src/muxi/formation/artifacts/processor.py,184,OK - No issues identified,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/formation/agents/knowledge/handler.py:483,Failed to add knowledge source,src/muxi/formation/agents/knowledge/handler.py,483,MISNOMER - REPLACE with ErrorEvents.KNOWLEDGE_SOURCE_ADD_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/formation/agents/knowledge/handler.py:613,Knowledge search operation failed,src/muxi/formation/agents/knowledge/handler.py,613,MISNOMER - REPLACE with ErrorEvents.KNOWLEDGE_SEARCH_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/formation/agents/knowledge/handler.py:748,Failed to create KnowledgeHandler from agent config,src/muxi/formation/agents/knowledge/handler.py,748,MISNOMER - REPLACE with ErrorEvents.KNOWLEDGE_HANDLER_CREATION_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/formation/agents/knowledge/handler.py:1461,Unified search operation failed,src/muxi/formation/agents/knowledge/handler.py,1461,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/formation/agents/knowledge/handler.py:1740,Cache cleanup failed,src/muxi/formation/agents/knowledge/handler.py,1740,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:82,Failed to initialize A2A inbound authenticator: {str(e)},src/muxi/services/a2a/auth/inbound.py,82,MISNOMER - REPLACE with ErrorEvents.A2A_AUTHENTICATION_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:131,Failed to initialize A2A inbound credentials: {str(e)},src/muxi/services/a2a/auth/inbound.py,131,MISNOMER - REPLACE with ErrorEvents.A2A_CREDENTIAL_LOAD_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:353,Failed to load credentials for {client_id}: {str(e)},src/muxi/services/a2a/auth/inbound.py,353,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:376,Failed to load credentials from secrets: {str(e)},src/muxi/services/a2a/auth/inbound.py,376,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:400,Failed to get secret {secret_name}: {str(e)},src/muxi/services/a2a/auth/inbound.py,400,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:432,Failed to get secret {secret_name}: {str(e)},src/muxi/services/a2a/auth/inbound.py,432,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:509,Failed to add client credential for {client_id}: {str(e)},src/muxi/services/a2a/auth/inbound.py,509,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:612,A2A inbound authentication error: {str(e)},src/muxi/services/a2a/auth/inbound.py,612,MISNOMER - REPLACE with ErrorEvents.A2A_AUTHENTICATION_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:650,API key authentication error: {str(e)},src/muxi/services/a2a/auth/inbound.py,650,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:693,Bearer token authentication error: {str(e)},src/muxi/services/a2a/auth/inbound.py,693,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:745,Basic authentication error: {str(e)},src/muxi/services/a2a/auth/inbound.py,745,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:784,Failed to get auth requirements: {str(e)},src/muxi/services/a2a/auth/inbound.py,784,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:825,Failed to list clients: {str(e)},src/muxi/services/a2a/auth/inbound.py,825,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/inbound.py:882,Failed to remove client {client_id}: {str(e)},src/muxi/services/a2a/auth/inbound.py,882,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/auth/outbound.py:343,Failed to load single A2A credential,src/muxi/services/a2a/auth/outbound.py,343,MISNOMER - REPLACE with ErrorEvents.A2A_CREDENTIAL_LOAD_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/cache_manager.py:70,NO DESCRIPTION,src/muxi/services/a2a/cache_manager.py,70,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/cache_manager.py:207,NO DESCRIPTION,src/muxi/services/a2a/cache_manager.py,207,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/cache_manager.py:264,NO DESCRIPTION,src/muxi/services/a2a/cache_manager.py,264,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/cache_manager.py:324,NO DESCRIPTION,src/muxi/services/a2a/cache_manager.py,324,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/card_generator.py:97,Failed to load agent config from {config_path}: {e},src/muxi/services/a2a/card_generator.py,97,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/card_generator.py:600,Failed to generate card for {config_file}: {e},src/muxi/services/a2a/card_generator.py,600,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/card_generator.py:666,Failed to export card for {agent_id}: {e},src/muxi/services/a2a/card_generator.py,666,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/discovery.py:146,Failed to start A2A Discovery Service,src/muxi/services/a2a/discovery.py,146,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/discovery.py:195,Failed to stop A2A Discovery Service,src/muxi/services/a2a/discovery.py,195,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/discovery.py:239,Failed to fetch agent card during registration,src/muxi/services/a2a/discovery.py,239,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/discovery.py:283,Failed to register A2A agent,src/muxi/services/a2a/discovery.py,283,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/discovery.py:336,Failed to unregister A2A agent,src/muxi/services/a2a/discovery.py,336,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/discovery.py:418,Failed to discover A2A agents,src/muxi/services/a2a/discovery.py,418,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/discovery.py:483,A2A agent info query failed,src/muxi/services/a2a/discovery.py,483,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/discovery.py:546,A2A formation status query failed,src/muxi/services/a2a/discovery.py,546,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/discovery.py:686,A2A health check loop error,src/muxi/services/a2a/discovery.py,686,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/discovery.py:746,A2A cleanup loop error,src/muxi/services/a2a/discovery.py,746,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/discovery.py:838,A2A registry loading failed,src/muxi/services/a2a/discovery.py,838,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/discovery.py:909,A2A registry saving failed,src/muxi/services/a2a/discovery.py,909,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/registry_client.py:118,Failed to initialize A2A Registry Client (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,118,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/registry_client.py:156,Failed to close A2A Registry Client (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,156,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/registry_client.py:210,Failed to add registry (SDK) {registry_url}: {str(e)},src/muxi/services/a2a/registry_client.py,210,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/registry_client.py:262,Failed to remove registry (SDK) {registry_url}: {str(e)},src/muxi/services/a2a/registry_client.py,262,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/registry_client.py:597,Failed to perform health check on all registries (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,597,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/registry_client.py:833,Failed to register agent {agent_card.name} with all registries (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,833,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/registry_client.py:990,Failed to deregister agent {agent_url} (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,990,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/registry_client.py:1205,Failed to discover agents from all registries (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,1205,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/registry_client.py:1237,Failed to get registry status (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,1237,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/registry_client.py:1264,Failed to get registered agents (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,1264,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/registry_client.py:1308,Failed to get registry client stats (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,1308,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/server.py:289,Failed to create SDK A2A Formation Server app: {str(e)},src/muxi/services/a2a/server.py,289,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/a2a/server.py:752,Error stopping SDK A2A Formation Server: {str(e)},src/muxi/services/a2a/server.py,752,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/llm/service.py:435,Chat completion failed for {model}: {str(e)},src/muxi/services/llm/service.py,435,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/llm/service.py:574,Embedding failed for {model}: {str(e)},src/muxi/services/llm/service.py,574,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/memory/memobase.py:172,Memory store operation failed,src/muxi/services/memory/memobase.py,172,MISNOMER - REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/memory/memobase.py:297,Memory search operation failed,src/muxi/services/memory/memobase.py,297,MISNOMER - REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/memory/memobase.py:408,Memory deletion operation failed,src/muxi/services/memory/memobase.py,408,MISNOMER - REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/memory/memobase.py:480,User memory clear operation failed,src/muxi/services/memory/memobase.py,480,MISNOMER - REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/memory/memobase.py:583,User memories retrieval operation failed,src/muxi/services/memory/memobase.py,583,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/scheduler/service.py:281,Scheduler worker error: {e},src/muxi/services/scheduler/service.py,281,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/scheduler/service.py:304,Error in scheduler cycle: {e},src/muxi/services/scheduler/service.py,304,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/scheduler/service.py:514,Failed to evaluate exclusion rule for job {job['id']}: {e},src/muxi/services/scheduler/service.py,514,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/services/scheduler/service.py:571,Failed to evaluate complex date pattern: {e},src/muxi/services/scheduler/service.py,571,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/utils/document.py:37,Document loading failed - file not found,src/muxi/utils/document.py,37,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/utils/document.py:68,Document loading failed with error,src/muxi/utils/document.py,68,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/utils/document.py:170,Text chunking failed with error,src/muxi/utils/document.py,170,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/utils/response_converter.py:72,NO DESCRIPTION,src/muxi/utils/response_converter.py,72,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/utils/response_converter.py:181,NO DESCRIPTION,src/muxi/utils/response_converter.py,181,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/utils/response_converter.py:274,Unified response creation failed: {str(e)},src/muxi/utils/response_converter.py,274,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,ERROR,src/muxi/utils/response_converter.py:345,NO DESCRIPTION,src/muxi/utils/response_converter.py,345,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,INFO,src/muxi/services/mcp/reconnection.py:318,"Retry {attempt}/{config.max_retries} after error, retrying in {delay:.2f}s",src/muxi/services/mcp/reconnection.py,318,REVIEW,Change to SystemEvents (INFO-level),
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/a2a/auth/outbound.py:330,A2A credential not found in secrets,src/muxi/services/a2a/auth/outbound.py,330,MISNOMER - REPLACE with ErrorEvents.A2A_CREDENTIAL_LOAD_FAILED,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/a2a/auth/outbound.py:373,Failed to load Basic auth credential,src/muxi/services/a2a/auth/outbound.py,373,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/a2a/auth/outbound.py:485,Failed to process A2A service configuration,src/muxi/services/a2a/auth/outbound.py,485,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/a2a/cache_manager.py:165,NO DESCRIPTION,src/muxi/services/a2a/cache_manager.py,165,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/a2a/cache_manager.py:365,NO DESCRIPTION,src/muxi/services/a2a/cache_manager.py,365,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/llm/llm.py:1227,"Primary model {self.model_name} failed, attempting fallback to {self.fallback_model}",src/muxi/services/llm/llm.py,1227,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/services/mcp/reconnection.py:386,Retry attempt {attempt} for '{operation_name}' after error,src/muxi/services/mcp/reconnection.py,386,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/utils/error_classifier.py:44,Error classified: {type(exception).__name__},src/muxi/utils/error_classifier.py,44,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/utils/retry_manager.py:287,🔄 {operation_name} attempt {attempt} failed: {error}. Retrying in {delay:.1f}s...,src/muxi/utils/retry_manager.py,287,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_ATTEMPTED,WARNING,src/muxi/utils/retry_manager.py:339,🔄 {operation_name} attempt {attempt} failed: {error}. Retrying in {delay:.1f}s...,src/muxi/utils/retry_manager.py,339,MISNOMER - No retry happening! Replace with specific error type,,
ErrorEvents.RETRY_FAILED,ERROR,src/muxi/services/mcp/reconnection.py:432,Operation '{operation_name}' failed after all retries in {elapsed_time:.2f}s,src/muxi/services/mcp/reconnection.py,432,OK - No issues identified,,
ErrorEvents.RETRY_FAILED,WARNING,src/muxi/services/mcp/reconnection.py:295,Operation failed after {config.max_retries + 1} retry attempts,src/muxi/services/mcp/reconnection.py,295,OK - No issues identified,,
ErrorEvents.SCHEDULED_JOB_FAILED,ERROR,src/muxi/services/scheduler/service.py:746,Scheduled job failed: {job['title']} - {e},src/muxi/services/scheduler/service.py,746,OK - No issues identified,,
ErrorEvents.SCHEDULED_JOB_FAILED,ERROR,src/muxi/services/scheduler/service.py:937,Job failed via webhook: {job['title']},src/muxi/services/scheduler/service.py,937,OK - No issues identified,,
ErrorEvents.SERVICE_UNAVAILABLE,ERROR,src/muxi/utils/run_formation.py:158,Service startup error: {e},src/muxi/utils/run_formation.py,158,OK - No issues identified,,
ErrorEvents.SERVICE_UNAVAILABLE,ERROR,src/muxi/utils/run_formation.py:172,Overlord startup error: {e},src/muxi/utils/run_formation.py,172,OK - No issues identified,,
ErrorEvents.SERVICE_UNAVAILABLE,WARNING,src/muxi/services/scheduler/manager.py:1305,LLM service not available for prompt comparison,src/muxi/services/scheduler/manager.py,1305,OK - No issues identified,,
ErrorEvents.SERVICE_UNAVAILABLE,WARNING,src/muxi/services/scheduler/rewriter.py:178,"LLM unavailable for prompt rewriting, using original prompt",src/muxi/services/scheduler/rewriter.py,178,OK - No issues identified,,
ErrorEvents.SERVICE_UNAVAILABLE,WARNING,src/muxi/services/scheduler/rewriter.py:266,"LLM unavailable for formation enhancement, returning original prompt",src/muxi/services/scheduler/rewriter.py,266,OK - No issues identified,,
ErrorEvents.TIMEOUT_ERROR,WARNING,src/muxi/formation/formation.py:2803,Agent deregistration timed out after {timeout} seconds,src/muxi/formation/formation.py,2803,OK - No issues identified,,
ErrorEvents.TIMEOUT_ERROR,WARNING,src/muxi/formation/formation.py:2855,Operation timed out after {timeout} seconds,src/muxi/formation/formation.py,2855,OK - No issues identified,,
ErrorEvents.TOOL_CALL_ERROR,ERROR,src/muxi/services/mcp/reconnect_handler.py:215,Failed to execute tool '{tool_name}' on server '{server_name}' after retries,src/muxi/services/mcp/reconnect_handler.py,215,OK - No issues identified,,
ErrorEvents.TOOL_PARSE_ERROR,WARNING,src/muxi/services/mcp/parser.py:216,Failed to parse JSON tool call block from LLM response,src/muxi/services/mcp/parser.py,216,OK - No issues identified,,
ErrorEvents.TOOL_PARSE_ERROR,WARNING,src/muxi/services/mcp/parser.py:295,Failed to parse function-style tool call from LLM response,src/muxi/services/mcp/parser.py,295,OK - No issues identified,,
ErrorEvents.TOOL_PARSE_ERROR,WARNING,src/muxi/services/mcp/parser.py:335,Failed to parse parameters for explicit tool call '{tool_name}',src/muxi/services/mcp/parser.py,335,OK - No issues identified,,
ErrorEvents.TOOL_PARSE_ERROR,WARNING,src/muxi/services/mcp/parser.py:357,Failed to parse explicit tool call from LLM response,src/muxi/services/mcp/parser.py,357,OK - No issues identified,,
ErrorEvents.UNEXPECTED_ERROR,WARNING,src/muxi/formation/formation.py:2810,Failed to deregister agents: {e},src/muxi/formation/formation.py,2810,OK - No issues identified,,
ErrorEvents.UNEXPECTED_ERROR,WARNING,src/muxi/formation/formation.py:2862,Operation failed: {e},src/muxi/formation/formation.py,2862,OK - No issues identified,,
ErrorEvents.VALIDATION_ERROR,ERROR,src/muxi/formation/agents/agent.py:1191,NO DESCRIPTION,src/muxi/formation/agents/agent.py,1191,"REVIEW - Generic event type, consider more specific event",,
ErrorEvents.VALIDATION_ERROR,ERROR,src/muxi/formation/workflow/decomposer.py:1171,Workflow missing plan preview - raising ValueError,src/muxi/formation/workflow/decomposer.py,1171,"REVIEW - Generic event type, consider more specific event",,
ErrorEvents.VALIDATION_FAILED,ERROR,src/muxi/formation/background/time_estimator.py:93,Time estimation failed: {type(e).__name__},src/muxi/formation/background/time_estimator.py,93,OK - No issues identified,,
ErrorEvents.VALIDATION_FAILED,ERROR,src/muxi/formation/background/time_estimator.py:154,"Historical time estimation failed: {type(e).__name__}, using base estimate",src/muxi/formation/background/time_estimator.py,154,OK - No issues identified,,
ErrorEvents.VALIDATION_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:9772,Invalid credential data structure for {service},src/muxi/formation/overlord/overlord.py,9772,OK - No issues identified,,
ErrorEvents.VALIDATION_FAILED,ERROR,src/muxi/utils/run_formation.py:116,Formation configuration validation failed: {e},src/muxi/utils/run_formation.py,116,OK - No issues identified,,
ErrorEvents.VALIDATION_FAILED,WARNING,src/muxi/utils/user_resolution.py:94,NO DESCRIPTION,src/muxi/utils/user_resolution.py,94,MISSING DESCRIPTION - Add meaningful description,,
ErrorEvents.VALIDATION_FAILED,WARNING,src/muxi/utils/user_resolution.py:304,NO DESCRIPTION,src/muxi/utils/user_resolution.py,304,MISSING DESCRIPTION - Add meaningful description,,
ErrorEvents.WARNING,DEBUG,src/muxi/formation/artifacts/extractor.py:270,Could not clean up temporary file {file_path}: {e},src/muxi/formation/artifacts/extractor.py,270,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/agents/knowledge/base.py:202,Failed to initialize MarkItDown,src/muxi/formation/agents/knowledge/base.py,202,ANTI-PATTERN - REPLACE with ErrorEvents.MARKITDOWN_INIT_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/agents/knowledge/base.py:317,Knowledge source path does not exist,src/muxi/formation/agents/knowledge/base.py,317,ANTI-PATTERN - REPLACE with ErrorEvents.KNOWLEDGE_SOURCE_MISSING (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/agents/knowledge/base.py:330,Limiting knowledge files to {self.max_files} (found {len(unique_files)}),src/muxi/formation/agents/knowledge/base.py,330,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
